method,userId,rank,movieId,title
ALS,48,5,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,48,6,7071,"Woman Under the Influence, A (1974)"
ALS,48,7,4708,Marat/Sade (1966)
ALS,48,8,167746,The Lego Batman Movie (2017)
ALS,48,9,3429,Creature Comforts (1989)
ALS,48,10,93988,North & South (2004)
ALS,49,1,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
ALS,49,2,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,49,3,3925,Stranger Than Paradise (1984)
ALS,49,4,65188,Dear Zachary: A Letter to a Son About His Father (2008)
ALS,49,5,167746,The Lego Batman Movie (2017)
ALS,49,6,170355,Mulholland Dr. (1999)
ALS,49,7,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,49,8,3379,On the Beach (1959)
ALS,49,9,6818,Come and See (Idi i smotri) (1985)
ALS,49,10,8580,Into the Woods (1991)
ALS,50,1,3468,"Hustler, The (1961)"
ALS,50,2,26326,"Holy Mountain, The (Montaña sagrada, La) (1973)"
ALS,50,3,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,50,4,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,50,5,2732,Jules and Jim (Jules et Jim) (1961)
ALS,50,6,7748,Pierrot le fou (1965)
ALS,50,7,1178,Paths of Glory (1957)
ALS,50,8,1232,Stalker (1979)
ALS,50,9,1212,"Third Man, The (1949)"
ALS,50,10,923,Citizen Kane (1941)
ALS,51,1,27611,Battlestar Galactica (2003)
ALS,51,2,541,Blade Runner (1982)
ALS,51,3,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
ALS,51,4,93838,The Raid: Redemption (2011)
ALS,51,5,1673,Boogie Nights (1997)
ALS,51,6,31364,Memories of Murder (Salinui chueok) (2003)
ALS,51,7,3740,Big Trouble in Little China (1986)
ALS,51,8,4437,Suspiria (1977)
ALS,51,9,3910,Dancer in the Dark (2000)
ALS,51,10,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
ALS,52,1,65188,Dear Zachary: A Letter to a Son About His Father (2008)
ALS,52,2,167746,The Lego Batman Movie (2017)
ALS,52,3,1223,"Grand Day Out with Wallace and Gromit, A (1989)"
ALS,52,4,3925,Stranger Than Paradise (1984)
ALS,52,5,7121,Adam's Rib (1949)
ALS,52,6,117531,Watermark (2014)
ALS,52,7,86237,Connections (1978)
ALS,52,8,84273,Zeitgeist: Moving Forward (2011)
ALS,52,9,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,52,10,7071,"Woman Under the Influence, A (1974)"
ALS,53,1,3925,Stranger Than Paradise (1984)
ALS,53,2,170355,Mulholland Dr. (1999)
ALS,53,3,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,53,4,3379,On the Beach (1959)
ALS,53,5,117531,Watermark (2014)
ALS,53,6,86237,Connections (1978)
ALS,53,7,84273,Zeitgeist: Moving Forward (2011)
ALS,53,8,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,53,9,7071,"Woman Under the Influence, A (1974)"
ALS,53,10,4708,Marat/Sade (1966)
ALS,54,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,54,2,3925,Stranger Than Paradise (1984)
ALS,54,3,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)"
ALS,54,4,5915,Victory (a.k.a. Escape to Victory) (1981)
ALS,54,5,318,"Shawshank Redemption, The (1994)"
ALS,54,6,117531,Watermark (2014)
ALS,54,7,86237,Connections (1978)
ALS,54,8,84273,Zeitgeist: Moving Forward (2011)
ALS,54,9,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,54,10,7071,"Woman Under the Influence, A (1974)"
ALS,55,1,44665,Lucky Number Slevin (2006)
ALS,55,2,33166,Crash (2004)
ALS,55,3,166534,Split (2017)
ALS,55,4,1293,Gandhi (1982)
ALS,55,5,112804,I Origins (2014)
ALS,55,6,51931,Reign Over Me (2007)
ALS,55,7,1408,"Last of the Mohicans, The (1992)"
ALS,55,8,1217,Ran (1985)
ALS,55,9,110,Braveheart (1995)
ALS,55,10,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,56,1,3030,Yojimbo (1961)
ALS,56,2,117531,Watermark (2014)
ALS,56,3,86237,Connections (1978)
ALS,56,4,84273,Zeitgeist: Moving Forward (2011)
ALS,56,5,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,56,6,7071,"Woman Under the Influence, A (1974)"
ALS,56,7,4708,Marat/Sade (1966)
ALS,56,8,170355,Mulholland Dr. (1999)
ALS,56,9,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,56,10,3379,On the Beach (1959)
ALS,57,1,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,57,2,720,Wallace & Gromit: The Best of Aardman Animation (1996)
ALS,57,3,7748,Pierrot le fou (1965)
ALS,57,4,3030,Yojimbo (1961)
ALS,57,5,170355,Mulholland Dr. (1999)
ALS,57,6,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,57,7,3379,On the Beach (1959)
ALS,57,8,2202,Lifeboat (1944)
ALS,57,9,1283,High Noon (1952)
ALS,57,10,3468,"Hustler, The (1961)"
ALS,58,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,58,2,65188,Dear Zachary: A Letter to a Son About His Father (2008)
ALS,58,3,7121,Adam's Rib (1949)
ALS,58,4,55118,Eastern Promises (2007)
ALS,58,5,1066,Shall We Dance (1937)
ALS,58,6,899,Singin' in the Rain (1952)
ALS,58,7,905,It Happened One Night (1934)
ALS,58,8,3044,Dead Again (1991)
ALS,58,9,8580,Into the Woods (1991)
ALS,58,10,318,"Shawshank Redemption, The (1994)"
ALS,59,1,3435,Double Indemnity (1944)
ALS,59,2,3468,"Hustler, The (1961)"
ALS,59,3,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,59,4,170355,Mulholland Dr. (1999)
ALS,59,5,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,59,6,3379,On the Beach (1959)
ALS,59,7,2732,Jules and Jim (Jules et Jim) (1961)
ALS,59,8,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,59,9,898,"Philadelphia Story, The (1940)"
ALS,59,10,7748,Pierrot le fou (1965)
ALS,60,1,1223,"Grand Day Out with Wallace and Gromit, A (1989)"
ALS,60,2,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,60,3,170355,Mulholland Dr. (1999)
ALS,60,4,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,60,5,3379,On the Beach (1959)
ALS,60,6,951,His Girl Friday (1940)
ALS,60,7,3030,Yojimbo (1961)
ALS,60,8,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
ALS,60,9,3022,"General, The (1926)"
ALS,60,10,912,Casablanca (1942)
ALS,61,1,3468,"Hustler, The (1961)"
ALS,61,2,6818,Come and See (Idi i smotri) (1985)
ALS,61,3,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,61,4,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,61,5,296,Pulp Fiction (1994)
ALS,61,6,170355,Mulholland Dr. (1999)
ALS,61,7,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,61,8,3379,On the Beach (1959)
ALS,61,9,31364,Memories of Murder (Salinui chueok) (2003)
ALS,61,10,8477,"Jetée, La (1962)"
ALS,62,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,62,2,117531,Watermark (2014)
ALS,62,3,86237,Connections (1978)
ALS,62,4,84273,Zeitgeist: Moving Forward (2011)
ALS,62,5,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,62,6,7071,"Woman Under the Influence, A (1974)"
ALS,62,7,4708,Marat/Sade (1966)
ALS,62,8,134109,Radio Day (2008)
ALS,62,9,131237,What Men Talk About (2010)
ALS,62,10,130978,Love and Pigeons (1985)
ALS,63,1,102217,Bill Hicks: Revelations (1993)
ALS,63,2,33779,Eddie Izzard: Dress to Kill (1999)
ALS,63,3,86290,American: The Bill Hicks Story (2009)
ALS,63,4,98491,Paperman (2012)
ALS,63,5,77800,Four Lions (2010)
ALS,63,6,77455,Exit Through the Gift Shop (2010)
ALS,63,7,3083,All About My Mother (Todo sobre mi madre) (1999)
ALS,63,8,3030,Yojimbo (1961)
ALS,63,9,2858,American Beauty (1999)
ALS,63,10,111781,Mission: Impossible - Rogue Nation (2015)
ALS,64,1,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
ALS,64,2,6818,Come and See (Idi i smotri) (1985)
ALS,64,3,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,64,4,8477,"Jetée, La (1962)"
ALS,64,5,898,"Philadelphia Story, The (1940)"
ALS,64,6,3468,"Hustler, The (1961)"
ALS,64,7,1203,12 Angry Men (1957)
ALS,64,8,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,64,9,170355,Mulholland Dr. (1999)
ALS,64,10,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,65,1,117531,Watermark (2014)
ALS,65,2,86237,Connections (1978)
ALS,65,3,84273,Zeitgeist: Moving Forward (2011)
ALS,65,4,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,65,5,7071,"Woman Under the Influence, A (1974)"
ALS,65,6,4708,Marat/Sade (1966)
ALS,65,7,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,65,8,106100,Dallas Buyers Club (2013)
ALS,65,9,3819,Tampopo (1985)
ALS,65,10,134109,Radio Day (2008)
ALS,66,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,66,2,117531,Watermark (2014)
ALS,66,3,86237,Connections (1978)
ALS,66,4,84273,Zeitgeist: Moving Forward (2011)
ALS,66,5,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,66,6,7071,"Woman Under the Influence, A (1974)"
ALS,66,7,4708,Marat/Sade (1966)
ALS,66,8,3468,"Hustler, The (1961)"
ALS,66,9,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,66,10,6818,Come and See (Idi i smotri) (1985)
ALS,67,1,27193,Taxi 2 (2000)
ALS,67,2,3030,Yojimbo (1961)
ALS,67,3,3022,"General, The (1926)"
ALS,67,4,3925,Stranger Than Paradise (1984)
ALS,67,5,8604,Taxi (1998)
ALS,67,6,318,"Shawshank Redemption, The (1994)"
ALS,67,7,932,"Affair to Remember, An (1957)"
ALS,67,8,172705,Tickling Giants (2017)
ALS,67,9,148626,"Big Short, The (2015)"
ALS,67,10,122926,Untitled Spider-Man Reboot (2017)
ALS,68,1,54881,"King of Kong, The (2007)"
ALS,68,2,41724,Wal-Mart: The High Cost of Low Price (2005)
ALS,68,3,65188,Dear Zachary: A Letter to a Son About His Father (2008)
ALS,68,4,72489,Ninja Assassin (2009)
ALS,68,5,55118,Eastern Promises (2007)
ALS,68,6,53129,Mr. Brooks (2007)
ALS,68,7,8132,Gladiator (1992)
ALS,68,8,98491,Paperman (2012)
ALS,68,9,106642,"Day of the Doctor, The (2013)"
ALS,68,10,87234,Submarine (2010)
ALS,69,1,3925,Stranger Than Paradise (1984)
ALS,69,2,170355,Mulholland Dr. (1999)
ALS,69,3,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,69,4,3379,On the Beach (1959)
ALS,69,5,3030,Yojimbo (1961)
ALS,69,6,3022,"General, The (1926)"
ALS,69,7,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,69,8,167746,The Lego Batman Movie (2017)
ALS,69,9,8477,"Jetée, La (1962)"
ALS,69,10,318,"Shawshank Redemption, The (1994)"
ALS,70,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,70,2,318,"Shawshank Redemption, The (1994)"
ALS,70,3,720,Wallace & Gromit: The Best of Aardman Animation (1996)
ALS,70,4,170355,Mulholland Dr. (1999)
ALS,70,5,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,70,6,3379,On the Beach (1959)
ALS,70,7,3030,Yojimbo (1961)
ALS,70,8,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,70,9,3468,"Hustler, The (1961)"
ALS,70,10,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,71,1,86,White Squall (1996)
ALS,71,2,736,Twister (1996)
ALS,71,3,3086,Babes in Toyland (1934)
ALS,71,4,166568,Miss Sloane (2016)
ALS,71,5,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
ALS,71,6,1191,Madonna: Truth or Dare (1991)
ALS,71,7,7360,Dawn of the Dead (2004)
ALS,71,8,780,Independence Day (a.k.a. ID4) (1996)
ALS,71,9,802,Phenomenon (1996)
ALS,71,10,3916,Remember the Titans (2000)
ALS,72,1,170355,Mulholland Dr. (1999)
ALS,72,2,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,72,3,3379,On the Beach (1959)
ALS,72,4,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,72,5,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,72,6,117531,Watermark (2014)
ALS,72,7,86237,Connections (1978)
ALS,72,8,84273,Zeitgeist: Moving Forward (2011)
ALS,72,9,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,72,10,7071,"Woman Under the Influence, A (1974)"
ALS,73,1,2360,"Celebration, The (Festen) (1998)"
ALS,73,2,86833,Bridesmaids (2011)
ALS,73,3,909,"Apartment, The (1960)"
ALS,73,4,98491,Paperman (2012)
ALS,73,5,3030,Yojimbo (1961)
ALS,73,6,51255,Hot Fuzz (2007)
ALS,73,7,99114,Django Unchained (2012)
ALS,73,8,152970,Hunt for the Wilderpeople (2016)
ALS,73,9,7669,Pride and Prejudice (1995)
ALS,73,10,54997,3:10 to Yuma (2007)
ALS,74,1,89904,The Artist (2011)
ALS,74,2,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,74,3,3468,"Hustler, The (1961)"
ALS,74,4,898,"Philadelphia Story, The (1940)"
ALS,74,5,6818,Come and See (Idi i smotri) (1985)
ALS,74,6,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,74,7,3224,Woman in the Dunes (Suna no onna) (1964)
ALS,74,8,2732,Jules and Jim (Jules et Jim) (1961)
ALS,74,9,6460,"Trial, The (Procès, Le) (1962)"
ALS,74,10,1041,Secrets & Lies (1996)
ALS,75,1,1283,High Noon (1952)
ALS,75,2,928,Rebecca (1940)
ALS,75,3,908,North by Northwest (1959)
ALS,75,4,1883,Bulworth (1998)
ALS,75,5,1178,Paths of Glory (1957)
ALS,75,6,912,Casablanca (1942)
ALS,75,7,170355,Mulholland Dr. (1999)
ALS,75,8,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,75,9,3379,On the Beach (1959)
ALS,75,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
ALS,76,1,72129,Saw VI (2009)
ALS,76,2,63436,Saw V (2008)
ALS,76,3,296,Pulp Fiction (1994)
ALS,76,4,1274,Akira (1988)
ALS,76,5,3362,Dog Day Afternoon (1975)
ALS,76,6,4437,Suspiria (1977)
ALS,76,7,88129,Drive (2011)
ALS,76,8,1206,"Clockwork Orange, A (1971)"
ALS,76,9,858,"Godfather, The (1972)"
ALS,76,10,1199,Brazil (1985)
ALS,77,1,260,Star Wars: Episode IV - A New Hope (1977)
ALS,77,2,7842,Dune (2000)
ALS,77,3,3086,Babes in Toyland (1934)
ALS,77,4,1376,Star Trek IV: The Voyage Home (1986)
ALS,77,5,1272,Patton (1970)
ALS,77,6,1954,Rocky (1976)
ALS,77,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
ALS,77,8,940,"Adventures of Robin Hood, The (1938)"
ALS,77,9,4441,Game of Death (1978)
ALS,77,10,1356,Star Trek: First Contact (1996)
ALS,78,1,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
ALS,78,2,1036,Die Hard (1988)
ALS,78,3,1275,Highlander (1986)
ALS,78,4,3030,Yojimbo (1961)
ALS,78,5,5650,Strange Brew (1983)
ALS,78,6,2791,Airplane! (1980)
ALS,78,7,1240,"Terminator, The (1984)"
ALS,78,8,4441,Game of Death (1978)
ALS,78,9,56782,There Will Be Blood (2007)
ALS,78,10,3703,"Road Warrior, The (Mad Max 2) (1981)"
ALS,79,1,1204,Lawrence of Arabia (1962)
ALS,79,2,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,79,3,246,Hoop Dreams (1994)
ALS,79,4,527,Schindler's List (1993)
ALS,79,5,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,79,6,858,"Godfather, The (1972)"
ALS,79,7,1178,Paths of Glory (1957)
ALS,79,8,1221,"Godfather: Part II, The (1974)"
ALS,79,9,170355,Mulholland Dr. (1999)
ALS,79,10,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,80,1,117531,Watermark (2014)
ALS,80,2,86237,Connections (1978)
ALS,80,3,84273,Zeitgeist: Moving Forward (2011)
ALS,80,4,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,80,5,7071,"Woman Under the Influence, A (1974)"
ALS,80,6,4708,Marat/Sade (1966)
ALS,80,7,3925,Stranger Than Paradise (1984)
ALS,80,8,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,80,9,134109,Radio Day (2008)
ALS,80,10,131237,What Men Talk About (2010)
ALS,81,1,3200,"Last Detail, The (1973)"
ALS,81,2,27611,Battlestar Galactica (2003)
ALS,81,3,951,His Girl Friday (1940)
ALS,81,4,116,Anne Frank Remembered (1995)
ALS,81,5,969,"African Queen, The (1951)"
ALS,81,6,1287,Ben-Hur (1959)
ALS,81,7,260,Star Wars: Episode IV - A New Hope (1977)
ALS,81,8,166534,Split (2017)
ALS,81,9,170355,Mulholland Dr. (1999)
ALS,81,10,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,82,1,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)
ALS,82,2,70565,"Goods: Live Hard, Sell Hard, The (2009)"
ALS,82,3,110,Braveheart (1995)
ALS,82,4,109846,Mr. Peabody & Sherman (2014)
ALS,82,5,117531,Watermark (2014)
ALS,82,6,86237,Connections (1978)
ALS,82,7,84273,Zeitgeist: Moving Forward (2011)
ALS,82,8,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,82,9,7071,"Woman Under the Influence, A (1974)"
ALS,82,10,4708,Marat/Sade (1966)
ALS,83,1,53318,Cashback (2006)
ALS,83,2,1246,Dead Poets Society (1989)
ALS,83,3,89904,The Artist (2011)
ALS,83,4,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,83,5,158966,Captain Fantastic (2016)
ALS,83,6,3159,Fantasia 2000 (1999)
ALS,83,7,7323,"Good bye, Lenin! (2003)"
ALS,83,8,916,Roman Holiday (1953)
ALS,83,9,3925,Stranger Than Paradise (1984)
ALS,83,10,3949,Requiem for a Dream (2000)
ALS,84,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,84,2,527,Schindler's List (1993)
ALS,84,3,299,Priest (1994)
ALS,84,4,898,"Philadelphia Story, The (1940)"
ALS,84,5,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
ALS,84,6,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
ALS,84,7,318,"Shawshank Redemption, The (1994)"
ALS,84,8,6818,Come and See (Idi i smotri) (1985)
ALS,84,9,5690,Grave of the Fireflies (Hotaru no haka) (1988)
ALS,84,10,1131,Jean de Florette (1986)
ALS,85,1,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992)
ALS,85,2,1203,12 Angry Men (1957)
ALS,85,3,53,Lamerica (1994)
ALS,85,4,912,Casablanca (1942)
ALS,85,5,527,Schindler's List (1993)
ALS,85,6,1262,"Great Escape, The (1963)"
ALS,85,7,1250,"Bridge on the River Kwai, The (1957)"
ALS,85,8,720,Wallace & Gromit: The Best of Aardman Animation (1996)
ALS,85,9,1633,Ulee's Gold (1997)
ALS,85,10,6818,Come and See (Idi i smotri) (1985)
ALS,86,1,117531,Watermark (2014)
ALS,86,2,86237,Connections (1978)
ALS,86,3,84273,Zeitgeist: Moving Forward (2011)
ALS,86,4,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,86,5,7071,"Woman Under the Influence, A (1974)"
ALS,86,6,4708,Marat/Sade (1966)
ALS,86,7,3925,Stranger Than Paradise (1984)
ALS,86,8,3819,Tampopo (1985)
ALS,86,9,167746,The Lego Batman Movie (2017)
ALS,86,10,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
ALS,87,1,898,"Philadelphia Story, The (1940)"
ALS,87,2,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,87,3,92475,All Watched Over by Machines of Loving Grace (2011)
ALS,87,4,3468,"Hustler, The (1961)"
ALS,87,5,318,"Shawshank Redemption, The (1994)"
ALS,87,6,912,Casablanca (1942)
ALS,87,7,720,Wallace & Gromit: The Best of Aardman Animation (1996)
ALS,87,8,6460,"Trial, The (Procès, Le) (1962)"
ALS,87,9,1104,"Streetcar Named Desire, A (1951)"
ALS,87,10,2732,Jules and Jim (Jules et Jim) (1961)
ALS,88,1,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,88,2,170355,Mulholland Dr. (1999)
ALS,88,3,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,88,4,3379,On the Beach (1959)
ALS,88,5,3030,Yojimbo (1961)
ALS,88,6,2360,"Celebration, The (Festen) (1998)"
ALS,88,7,296,Pulp Fiction (1994)
ALS,88,8,7748,Pierrot le fou (1965)
ALS,88,9,3468,"Hustler, The (1961)"
ALS,88,10,318,"Shawshank Redemption, The (1994)"
ALS,89,1,158398,World of Glory (1991)
ALS,89,2,156025,Ice Age: The Great Egg-Scapade (2016)
ALS,89,3,150554,The Love Bug (1997)
ALS,89,4,147410,A Perfect Day (2015)
ALS,89,5,143031,Jump In! (2007)
ALS,89,6,141928,Bloodsucking Bastards (2015)
ALS,89,7,139640,Ooops! Noah is Gone... (2015)
ALS,89,8,136834,The Eye: Infinity (2005)
ALS,89,9,136355,Big Top Scooby-Doo! (2012)
ALS,89,10,136353,Scooby-Doo! and the Loch Ness Monster (2004)
ALS,90,1,177593,"Three Billboards Outside Ebbing, Missouri (2017)"
ALS,90,2,527,Schindler's List (1993)
ALS,90,3,608,Fargo (1996)
ALS,90,4,912,Casablanca (1942)
ALS,90,5,1041,Secrets & Lies (1996)
ALS,90,6,1411,Hamlet (1996)
ALS,90,7,720,Wallace & Gromit: The Best of Aardman Animation (1996)
ALS,90,8,318,"Shawshank Redemption, The (1994)"
ALS,90,9,265,Like Water for Chocolate (Como agua para chocolate) (1992)
ALS,90,10,5915,Victory (a.k.a. Escape to Victory) (1981)
ALS,91,1,7387,Dawn of the Dead (1978)
ALS,91,2,170355,Mulholland Dr. (1999)
ALS,91,3,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,91,4,3379,On the Beach (1959)
ALS,91,5,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
ALS,91,6,3703,"Road Warrior, The (Mad Max 2) (1981)"
ALS,91,7,6857,Ninja Scroll (Jûbei ninpûchô) (1995)
ALS,91,8,6820,Ginger Snaps (2000)
ALS,91,9,3030,Yojimbo (1961)
ALS,91,10,7360,Dawn of the Dead (2004)
ALS,92,1,98491,Paperman (2012)
ALS,92,2,3030,Yojimbo (1961)
ALS,92,3,167746,The Lego Batman Movie (2017)
ALS,92,4,170355,Mulholland Dr. (1999)
ALS,92,5,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)
ALS,92,6,3379,On the Beach (1959)
ALS,92,7,3022,"General, The (1926)"
ALS,92,8,6818,Come and See (Idi i smotri) (1985)
ALS,92,9,8477,"Jetée, La (1962)"
ALS,92,10,1192,Paris Is Burning (1990)
ALS,93,1,117531,Watermark (2014)
ALS,93,2,86237,Connections (1978)
ALS,93,3,84273,Zeitgeist: Moving Forward (2011)
ALS,93,4,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
ALS,93,5,7071,"Woman Under the Influence, A (1974)"
ALS,93,6,4708,Marat/Sade (1966)
